target_price,area,floorRange,noOfUnits,typeOfSale,district,typeOfArea,street,project,marketSegment,contract_date_dt,days_since_1st_trans,age_bin,tenure_bin,latitude,longitude
2976900,98.0,Floor 06-10,1,1,10,Strata,HOLLAND ROAD,HYLL ON HOLLAND,CCR,2022-06-01,31,Freehold,Freehold,1.310486779124823,103.80189972707781
1281000,95.0,Floor 06-10,1,3,17,Strata,FLORA DRIVE,FERRARIA PARK CONDOMINIUM,OCR,2022-06-01,31,Freehold,Freehold,1.3583423411285633,103.9644000165503
1225888,102.0,Floor 01-05,1,3,28,Strata,TAMARIND ROAD,SERENITY PARK,OCR,2022-06-01,31,Freehold,Freehold,1.389222750721217,103.85919463732276
1950000,150.0,Floor 01-05,1,3,19,Strata,POH HUAT ROAD WEST,NOUVELLE PARK,OCR,2022-06-01,31,Freehold,Freehold,1.3668720908012442,103.87727689557364
1300000,91.0,Floor 01-05,1,3,15,Strata,CARPMAEL ROAD,THE CARPMAELINA,RCR,2022-06-01,31,Freehold,Freehold,1.3125648122310258,103.89798649539732
2200000,119.0,Floor 01-05,1,3,10,Strata,FARRER ROAD,THE LEVELZ,CCR,2022-06-01,31,Freehold,Freehold,1.3135323352883315,103.80499673505098
1980000,95.0,Floor 06-10,1,3,10,Strata,WILBY ROAD,THE TESSARINA,CCR,2022-06-01,31,Freehold,Freehold,1.3321774182084025,103.78922865075617
1927560,94.0,Floor 01-05,1,1,14,Strata,JALAN EUNOS,URBAN TREASURES,OCR,2022-06-01,31,Freehold,Freehold,1.329367202028861,103.90579132382312
4150000,169.0,Floor 26-30,1,3,9,Strata,ST. THOMAS WALK,ST THOMAS SUITES,CCR,2022-06-01,31,Freehold,Freehold,1.2984103723914058,103.83589830313932
1125000,75.0,Floor 06-10,1,3,14,Strata,LENGKONG TUJOH,VACANZA @ EAST,OCR,2022-06-01,31,Freehold,Freehold,1.3295168935379458,103.91486541837016
1450000,122.0,Floor 01-05,1,3,28,Strata,TAMARIND ROAD,SERENITY PARK,OCR,2022-06-01,31,Freehold,Freehold,1.389222750721217,103.85919463732276
5100000,197.0,Floor 11-15,1,3,9,Strata,CAIRNHILL ROAD,URBAN RESORT CONDOMINIUM,CCR,2022-06-01,31,Freehold,Freehold,1.3043481247798296,103.8380110136614
2020000,94.0,Floor 01-05,1,1,14,Strata,JALAN EUNOS,URBAN TREASURES,OCR,2022-06-01,31,Freehold,Freehold,1.329367202028861,103.90579132382312
1881000,66.0,Floor 06-10,1,1,10,Strata,LEEDON HEIGHTS,LEEDON GREEN,CCR,2022-06-01,31,Freehold,Freehold,1.3124399204954105,103.80340250179934
1400000,117.0,Floor 01-05,1,3,16,Strata,UPPER CHANGI ROAD EAST,SUNHAVEN,OCR,2022-06-01,31,Freehold,Freehold,1.34813938704417,103.96208491044447
1900000,67.0,Floor 06-10,1,1,10,Strata,HOLLAND ROAD,HYLL ON HOLLAND,CCR,2022-06-01,31,Freehold,Freehold,1.310486779124823,103.80189972707781
6919000,191.0,Floor 26-30,1,1,9,Strata,RIVER VALLEY CLOSE,THE AVENIR,CCR,2022-06-01,31,Freehold,Freehold,1.2942408571855462,103.83676730367198
2029600,94.0,Floor 11-15,1,1,14,Strata,JALAN EUNOS,URBAN TREASURES,OCR,2022-06-01,31,Freehold,Freehold,1.329367202028861,103.90579132382312
2056500,94.0,Floor 06-10,1,1,14,Strata,JALAN EUNOS,URBAN TREASURES,OCR,2022-06-01,31,Freehold,Freehold,1.329367202028861,103.90579132382312
6702000,192.0,Floor 06-10,1,1,9,Strata,RIVER VALLEY CLOSE,THE AVENIR,CCR,2022-06-01,31,Freehold,Freehold,1.2942408571855462,103.83676730367198
1898500,66.0,Floor 06-10,1,1,10,Strata,HOLLAND ROAD,HYLL ON HOLLAND,CCR,2022-06-01,31,Freehold,Freehold,1.310486779124823,103.80189972707781
1295800,60.0,Floor 06-10,1,1,14,Strata,JALAN EUNOS,URBAN TREASURES,OCR,2022-06-01,31,Freehold,Freehold,1.329367202028861,103.90579132382312
1465000,119.0,Floor 01-05,1,3,16,Strata,UPPER CHANGI ROAD EAST,SUNHAVEN,OCR,2022-06-01,31,Freehold,Freehold,1.34813938704417,103.96208491044447
3293000,106.0,Floor 01-05,1,1,9,Strata,RIVER VALLEY CLOSE,THE AVENIR,CCR,2022-06-01,31,Freehold,Freehold,1.2942408571855462,103.83676730367198
3787000,106.0,Floor 31-35,1,1,9,Strata,RIVER VALLEY CLOSE,THE AVENIR,CCR,2022-06-01,31,Freehold,Freehold,1.2942408571855462,103.83676730367198
2460000,132.0,Floor 11-15,1,3,10,Strata,BUKIT TIMAH ROAD,THE LEGEND,CCR,2022-06-01,31,Freehold,Freehold,1.3182810789992652,103.82938252045557
1873000,66.0,Floor 06-10,1,1,10,Strata,LEEDON HEIGHTS,LEEDON GREEN,CCR,2022-06-01,31,Freehold,Freehold,1.3124399204954105,103.80340250179934
3264200,129.0,Floor 01-05,1,1,11,Strata,THOMSON ROAD,PEAK RESIDENCE,CCR,2022-06-01,31,Freehold,Freehold,1.3253446042959995,103.84072442668186
2862000,89.0,Floor 11-15,1,1,10,Strata,LEEDON HEIGHTS,LEEDON GREEN,CCR,2022-06-01,31,Freehold,Freehold,1.3124399204954105,103.80340250179934
2652000,89.0,Floor 11-15,1,1,10,Strata,LEEDON HEIGHTS,LEEDON GREEN,CCR,2022-06-01,31,Freehold,Freehold,1.3124399204954105,103.80340250179934
3500000,230.0,Floor 01-05,1,3,4,Strata,MOUNT FABER ROAD,MOUNT FABER LODGE,RCR,2022-06-01,31,Freehold,Freehold,1.268900320136196,103.82463553922562
1359000,58.0,Floor 01-05,1,1,19,Strata,HOW SUN DRIVE,THE GAZANIA,OCR,2022-06-01,31,Freehold,Freehold,1.3450381923366939,103.87912511808916
1865000,57.0,Floor 01-05,1,1,10,Strata,LEEDON HEIGHTS,LEEDON GREEN,CCR,2022-06-01,31,Freehold,Freehold,1.3124399204954105,103.80340250179934
1755000,82.0,Floor 06-10,1,3,21,Strata,BUKIT TIMAH ROAD,THE CASCADIA,RCR,2022-06-01,31,Freehold,Freehold,1.3339376166609906,103.78754343259988
2000000,66.0,Floor 06-10,1,1,10,Strata,LEEDON HEIGHTS,LEEDON GREEN,CCR,2022-06-01,31,Freehold,Freehold,1.3124399204954105,103.80340250179934
2290000,115.0,Floor 01-05,1,3,15,Strata,EAST COAST ROAD,POSHGROVE EAST,OCR,2022-06-01,31,Freehold,Freehold,1.3091370825872402,103.90943264153614
5040000,147.0,Floor 06-10,1,3,10,Strata,ANDERSON ROAD,NOUVEL 18,CCR,2022-06-01,31,Freehold,Freehold,1.3108394535979777,103.82832536749517
1680000,124.0,Floor 06-10,1,3,14,Strata,JALAN DAUD,THE HELICONIA,OCR,2022-06-01,31,Freehold,Freehold,1.3263529465201742,103.90890023813304
2175000,115.0,Floor 06-10,1,3,3,Strata,ALEXANDRA ROAD,THE ANCHORAGE,RCR,2022-06-01,31,Freehold,Freehold,1.2896664711165793,103.80485518691725
2508888,132.0,Floor 06-10,1,3,3,Strata,ALEXANDRA ROAD,THE ANCHORAGE,RCR,2022-06-01,31,Freehold,Freehold,1.2896664711165793,103.80485518691725
2200000,92.0,Floor 06-10,1,3,10,Strata,HOLLAND HILL,PARVIS,CCR,2022-06-01,31,Freehold,Freehold,1.3098519986057855,103.79988955659073
2250000,136.0,Floor 01-05,1,3,15,Strata,HAIG ROAD,HAIG COURT,RCR,2022-06-01,31,Freehold,Freehold,1.3063491131446199,103.89780793266509
1570000,86.0,Floor 01-05,1,3,16,Strata,UPPER EAST COAST ROAD,UBER 388,OCR,2022-06-01,31,Freehold,Freehold,1.313655691163044,103.9390907154923
6788000,197.0,Floor 06-10,1,3,10,Strata,GRANGE ROAD,GRAMERCY PARK,CCR,2022-06-01,31,Freehold,Freehold,1.2987808922794035,103.82667748385735
808000,46.0,Floor 01-05,1,3,19,Strata,LIM TUA TOW ROAD,CASA CAMBIO,OCR,2022-06-01,31,Freehold,Freehold,1.354116195521054,103.87617971349796
1120000,110.0,Floor 01-05,1,3,17,Strata,FLORA DRIVE,DAHLIA PARK CONDOMINIUM,OCR,2022-06-01,31,Freehold,Freehold,1.3590532090063778,103.96518906179232
1867000,66.0,Floor 06-10,1,1,10,Strata,LEEDON HEIGHTS,LEEDON GREEN,CCR,2022-06-01,31,Freehold,Freehold,1.3124399204954105,103.80340250179934
3066000,97.0,Floor 06-10,1,1,10,Strata,LEEDON HEIGHTS,LEEDON GREEN,CCR,2022-06-01,31,Freehold,Freehold,1.3124399204954105,103.80340250179934
800000,45.0,Floor 01-05,1,3,19,Strata,LIM TUA TOW ROAD,CASA CAMBIO,OCR,2022-06-01,31,Freehold,Freehold,1.354116195521054,103.87617971349796
2050000,112.0,Floor 01-05,1,3,13,Strata,WOODLEIGH CLOSE,BLOSSOMS @ WOODLEIGH,RCR,2022-06-01,31,Freehold,Freehold,1.3363502045078484,103.86906978006188
1238888,119.0,Floor 06-10,1,3,17,Strata,MARIAM WAY,BALLOTA PARK CONDOMINIUM,OCR,2022-06-01,31,Freehold,Freehold,1.3584100466514735,103.96826325407515
3558000,169.0,Floor 01-05,1,1,19,Strata,HOW SUN DRIVE,THE GAZANIA,OCR,2022-06-01,31,Freehold,Freehold,1.3450381923366939,103.87912511808916
3680000,132.0,Floor 06-10,1,3,10,Strata,BALMORAL ROAD,ONE BALMORAL,CCR,2022-06-01,31,Freehold,Freehold,1.3138786395422408,103.82977333020588
1743888,108.0,Floor 01-05,1,3,19,Strata,SIMON LANE,BLISS@KOVAN,OCR,2022-06-01,31,Freehold,Freehold,1.3628862084977889,103.88380647368808
1400000,132.0,Floor 06-10,1,3,17,Strata,MARIAM WAY,BALLOTA PARK CONDOMINIUM,OCR,2022-06-01,31,Freehold,Freehold,1.3584100466514735,103.96826325407515
1180000,119.0,Floor 01-05,1,3,17,Strata,MARIAM WAY,BALLOTA PARK CONDOMINIUM,OCR,2022-06-01,31,Freehold,Freehold,1.3584100466514735,103.96826325407515
1658888,173.0,Floor 01-05,1,3,17,Strata,MARIAM WAY,BALLOTA PARK CONDOMINIUM,OCR,2022-06-01,31,Freehold,Freehold,1.3584100466514735,103.96826325407515
5500000,252.0,Floor 36-40,1,3,11,Strata,THOMSON LANE,SKY@ELEVEN,CCR,2022-06-01,31,Freehold,Freehold,1.3316588951527966,103.8417091672058
2125000,85.0,Floor 01-05,1,1,19,Strata,HOW SUN DRIVE,THE GAZANIA,OCR,2022-06-01,31,Freehold,Freehold,1.3450381923366939,103.87912511808916
2063000,92.0,Floor 01-05,1,1,19,Strata,HOW SUN DRIVE,THE GAZANIA,OCR,2022-06-01,31,Freehold,Freehold,1.3450381923366939,103.87912511808916
1850000,164.0,Floor 01-05,1,3,19,Strata,SIMON LANE,BLISS@KOVAN,OCR,2022-06-01,31,Freehold,Freehold,1.3628862084977889,103.88380647368808
1270000,75.0,Floor 01-05,1,3,5,Strata,WEST COAST ROAD,THE SORRENTO,OCR,2022-06-01,31,Freehold,Freehold,1.295763136431813,103.76612227974272
3280000,155.0,Floor 01-05,1,3,10,Strata,FARRER ROAD,SPANISH VILLAGE,CCR,2022-06-01,31,Freehold,Freehold,1.3151635194234077,103.80567742611275
1515000,99.0,Floor 01-05,1,3,16,Strata,UPPER EAST COAST ROAD,BLEU @ EAST COAST,OCR,2022-06-01,31,Freehold,Freehold,1.3157749325536725,103.94518953245405
1850000,165.0,Floor 01-05,1,3,19,Strata,SIMON LANE,BLISS@KOVAN,OCR,2022-06-01,31,Freehold,Freehold,1.3628862084977889,103.88380647368808
5250000,252.0,Floor 21-25,1,3,11,Strata,THOMSON LANE,SKY@ELEVEN,CCR,2022-06-01,31,Freehold,Freehold,1.3316588951527966,103.8417091672058
2300000,98.0,Floor 11-15,1,3,10,Strata,BALMORAL ROAD,BELMOND GREEN,CCR,2022-06-01,31,Freehold,Freehold,1.3160274772910294,103.83158982838805
1390000,59.0,Floor 06-10,1,3,15,Strata,MARINE PARADE ROAD,MARINE BLUE,RCR,2022-06-01,31,Freehold,Freehold,1.3040555987816933,103.90487712260254
4700000,193.0,Floor 06-10,1,3,9,Strata,JALAN RUMBIA,THE IMPERIAL,CCR,2022-06-01,31,Freehold,Freehold,1.2945898860237863,103.84236508163708
7000000,287.0,Floor 01-05,1,3,10,Strata,BUKIT TIMAH ROAD,GOODWOOD RESIDENCE,CCR,2022-06-01,31,Freehold,Freehold,1.3151230585514162,103.8354966819055
4650000,182.0,Floor 16-20,1,3,15,Strata,MEYER ROAD,AALTO,RCR,2022-06-01,31,Freehold,Freehold,1.2981459966065472,103.89749087594339
2230000,138.0,Floor 01-05,1,3,21,Strata,HUME AVENUE,PARC PALAIS,OCR,2022-06-01,31,Freehold,Freehold,1.3572857581591842,103.76511051117724
1930000,116.0,Floor 06-10,1,3,23,Strata,HILLVIEW AVENUE,GLENDALE PARK,OCR,2022-06-01,31,Freehold,Freehold,1.362556906730961,103.76523380912039
3165000,148.0,Floor 01-05,1,3,15,Strata,AMBER GARDENS,THE ESTA,RCR,2022-06-01,31,Freehold,Freehold,1.3024351391840017,103.90000269119265
3050000,145.0,Floor 11-15,1,3,15,Strata,AMBER GARDENS,THE ESTA,RCR,2022-06-01,31,Freehold,Freehold,1.3024351391840017,103.90000269119265
1560000,84.0,Floor 11-15,1,3,19,Strata,TAMPINES ROAD,TRILIVE,OCR,2022-06-01,31,Freehold,Freehold,1.3617773209496236,103.89166751993285
6750000,204.0,Floor 21-25,1,3,9,Strata,CLAYMORE ROAD,THE TATE RESIDENCES,CCR,2022-06-01,31,Freehold,Freehold,1.3084601729615255,103.83064226370999
1830000,98.0,Floor 06-10,1,3,12,Strata,JALAN RAJA UDANG,THE ARTE,RCR,2022-06-01,31,Freehold,Freehold,1.328531965103101,103.84242186485942
1989600,77.0,Floor 01-05,1,1,11,Strata,THOMSON ROAD,PEAK RESIDENCE,CCR,2022-06-01,31,Freehold,Freehold,1.3253446042959995,103.84072442668186
1461000,96.0,Floor 06-10,1,3,23,Strata,HILLVIEW AVENUE,GLENDALE PARK,OCR,2022-06-01,31,Freehold,Freehold,1.362556906730961,103.76523380912039
10288000,255.0,Floor 31-35,1,3,10,Strata,TOMLINSON ROAD,TOMLINSON HEIGHTS,CCR,2022-06-01,31,Freehold,Freehold,1.302934076960986,103.82694960330575
2406000,76.0,Floor 01-05,1,1,10,Strata,BALMORAL ROAD,THE HYDE,CCR,2022-06-01,31,Freehold,Freehold,1.314326316597589,103.83106521351561
4020000,156.0,Floor 01-05,1,3,10,Strata,ST. MARTIN'S DRIVE,ST MARTIN RESIDENCE,CCR,2022-06-01,31,Freehold,Freehold,1.3063778552211356,103.82402020204914
2593000,76.0,Floor 06-10,1,1,10,Strata,BALMORAL ROAD,THE HYDE,CCR,2022-06-01,31,Freehold,Freehold,1.314326316597589,103.83106521351561
3770000,154.0,Floor 01-05,1,3,9,Strata,CAIRNHILL CIRCLE,THE LIGHT @ CAIRNHILL,CCR,2022-06-01,31,Freehold,Freehold,1.3064483293739704,103.83841307855008
1900000,116.0,Floor 01-05,1,3,23,Strata,HILLVIEW AVENUE,GLENDALE PARK,OCR,2022-06-01,31,Freehold,Freehold,1.362556906730961,103.76523380912039
2658888,130.0,Floor 11-15,1,3,15,Strata,AMBER GARDENS,THE ESTA,RCR,2022-06-01,31,Freehold,Freehold,1.3024351391840017,103.90000269119265
1760000,118.0,Floor 11-15,1,3,5,Strata,WEST COAST PARK,THE INFINITI,OCR,2022-06-01,31,Freehold,Freehold,1.3190176730590386,103.75538870759287
1570000,115.0,Floor 06-10,1,3,5,Strata,WEST COAST PARK,THE INFINITI,OCR,2022-06-01,31,Freehold,Freehold,1.3190176730590386,103.75538870759287
2770000,144.0,Floor 11-15,1,3,15,Strata,HAIG ROAD,HAIG COURT,RCR,2022-06-01,31,Freehold,Freehold,1.3063491131446199,103.89780793266509
1250000,53.0,Floor 06-10,1,3,21,Strata,BUKIT TIMAH ROAD,THE CASCADIA,RCR,2022-06-01,31,Freehold,Freehold,1.3339376166609906,103.78754343259988
1248400,50.0,Floor 01-05,1,1,11,Strata,THOMSON ROAD,PEAK RESIDENCE,CCR,2022-06-01,31,Freehold,Freehold,1.3253446042959995,103.84072442668186
1248888,49.0,Floor 01-05,1,1,11,Strata,THOMSON ROAD,PEAK RESIDENCE,CCR,2022-06-01,31,Freehold,Freehold,1.3253446042959995,103.84072442668186
2090000,65.0,Floor 01-05,1,1,10,Strata,LEEDON HEIGHTS,LEEDON GREEN,CCR,2022-06-01,31,Freehold,Freehold,1.3124399204954105,103.80340250179934
2128000,99.0,Floor 06-10,1,3,10,Strata,FARRER DRIVE,SOMMERVILLE PARK,CCR,2022-06-01,31,Freehold,Freehold,1.3117972095376274,103.80682721132717
2334450,77.0,Floor 01-05,1,1,10,Strata,ANAMALAI AVENUE,ROYALGREEN,CCR,2022-06-01,31,Freehold,Freehold,1.3308208573727107,103.7941582357256
4554660,148.0,Floor 01-05,1,1,10,Strata,HOLLAND ROAD,VAN HOLLAND,CCR,2022-06-01,31,Freehold,Freehold,1.3128973523382208,103.7948899332995
1895000,62.0,Floor 01-05,1,1,10,Strata,ANAMALAI AVENUE,ROYALGREEN,CCR,2022-06-01,31,Freehold,Freehold,1.3308208573727107,103.7941582357256
2625000,155.0,Floor 06-10,1,3,21,Strata,PANDAN VALLEY,PANDAN VALLEY,RCR,2022-06-01,31,Freehold,Freehold,1.3186436360411529,103.77805113768851
2226200,76.0,Floor 01-05,1,1,10,Strata,ANAMALAI AVENUE,ROYALGREEN,CCR,2022-06-01,31,Freehold,Freehold,1.3308208573727107,103.7941582357256
2950000,155.0,Floor 16-20,1,3,21,Strata,PANDAN VALLEY,PANDAN VALLEY,RCR,2022-06-01,31,Freehold,Freehold,1.3186436360411529,103.77805113768851
1318000,81.0,Floor 01-05,1,3,15,Strata,JALAN TUA KONG,PARK EAST,OCR,2022-06-01,31,Freehold,Freehold,1.318379925362051,103.92460708789527
2670000,112.0,Floor 16-20,1,3,9,Strata,CAIRNHILL CIRCLE,CAIRNHILL CREST,CCR,2022-06-01,31,Freehold,Freehold,1.3058215398285333,103.83884790955884
2600000,155.0,Floor 01-05,1,3,21,Strata,PANDAN VALLEY,PANDAN VALLEY,RCR,2022-06-01,31,Freehold,Freehold,1.3186436360411529,103.77805113768851
1927000,62.0,Floor 01-05,1,1,10,Strata,ANAMALAI AVENUE,ROYALGREEN,CCR,2022-06-01,31,Freehold,Freehold,1.3308208573727107,103.7941582357256
2610000,132.0,Floor 16-20,1,3,11,Strata,THOMSON ROAD,THOMSON 800,CCR,2022-06-01,31,Freehold,Freehold,1.3411028334225765,103.83874107594586
4488000,143.0,Floor 01-05,1,3,10,Strata,ANDERSON ROAD,NOUVEL 18,CCR,2022-06-01,31,Freehold,Freehold,1.3108394535979777,103.82832536749517
2900000,140.0,Floor 16-20,1,3,3,Strata,ALEXANDRA ROAD,THE ANCHORAGE,RCR,2022-06-01,31,Freehold,Freehold,1.2896664711165793,103.80485518691725
3700000,325.0,Floor 06-10,1,3,21,Strata,PANDAN VALLEY,PANDAN VALLEY,RCR,2022-06-01,31,Freehold,Freehold,1.3186436360411529,103.77805113768851
3600000,216.0,Floor 01-05,1,3,21,Strata,SUNSET HEIGHTS,CLEMENTI PARK,OCR,2022-06-01,31,Freehold,Freehold,1.3283885825338564,103.76935103060488
1823600,72.0,Floor 01-05,1,1,11,Strata,THOMSON ROAD,PEAK RESIDENCE,CCR,2022-06-01,31,Freehold,Freehold,1.3253446042959995,103.84072442668186
2100000,113.0,Floor 06-10,1,3,16,Strata,RIVIERA DRIVE,RIVIERA RESIDENCES,OCR,2022-06-01,31,Freehold,Freehold,1.316206233114233,103.94218749633218
1100000,52.0,Floor 01-05,1,3,15,Strata,FORT ROAD,FULCRUM,RCR,2022-06-01,31,Freehold,Freehold,1.2986883136222924,103.88485340345065
1960000,111.0,Floor 01-05,1,3,16,Strata,JALAN HAJIJAH,LANDBAY CONDOMINIUM,OCR,2022-06-01,31,Freehold,Freehold,1.3127665354587355,103.93597771140128
4500000,201.0,Floor 01-05,1,3,10,Strata,BALMORAL PARK,THE SOLITAIRE,CCR,2022-06-01,31,Freehold,Freehold,1.3147857507602179,103.82706249684479
3000000,176.0,Floor 01-05,1,3,21,Strata,BUKIT TIMAH ROAD,THE STERLING,RCR,2022-06-01,31,Freehold,Freehold,1.3352198943675226,103.78184133862631
4300000,204.0,Floor 01-05,1,3,10,Strata,FARRER ROAD,WATERFALL GARDENS,CCR,2022-06-01,31,Freehold,Freehold,1.3116549264436952,103.80487571992043
1955000,65.0,Floor 06-10,1,1,10,Strata,LEEDON HEIGHTS,LEEDON GREEN,CCR,2022-06-01,31,Freehold,Freehold,1.3124399204954105,103.80340250179934
2428000,220.0,Floor 11-15,1,3,14,Strata,LENGKONG EMPAT,GROSVENOR VIEW,OCR,2022-06-01,31,Freehold,Freehold,1.327687951929765,103.91184482503115
1293600,50.0,Floor 01-05,1,1,11,Strata,THOMSON ROAD,PEAK RESIDENCE,CCR,2022-06-01,31,Freehold,Freehold,1.3253446042959995,103.84072442668186
7083000,191.0,Floor 31-35,1,1,9,Strata,RIVER VALLEY CLOSE,THE AVENIR,CCR,2022-07-01,61,Freehold,Freehold,1.2942408571855462,103.83676730367198
1982700,94.0,Floor 01-05,1,1,14,Strata,JALAN EUNOS,URBAN TREASURES,OCR,2022-07-01,61,Freehold,Freehold,1.329367202028861,103.90579132382312
1853500,82.0,Floor 11-15,1,1,14,Strata,JALAN EUNOS,URBAN TREASURES,OCR,2022-07-01,61,Freehold,Freehold,1.329367202028861,103.90579132382312
1220000,78.0,Floor 01-05,1,3,21,Strata,ENG KONG CRESCENT,ENG KONG GREEN,RCR,2022-07-01,61,Freehold,Freehold,1.3357839288558817,103.76985853406036
2500000,186.0,Floor 01-05,1,3,16,Strata,UPPER EAST COAST ROAD,VILLAS LAGUNA,OCR,2022-07-01,61,Freehold,Freehold,1.3137118634270666,103.93871404063401
1150000,95.0,Floor 01-05,1,3,17,Strata,FLORA DRIVE,FERRARIA PARK CONDOMINIUM,OCR,2022-07-01,61,Freehold,Freehold,1.3583423411285633,103.9644000165503
2800000,153.0,Floor 06-10,1,3,12,Strata,LORONG 1 TOA PAYOH,TRELLIS TOWERS,RCR,2022-07-01,61,Freehold,Freehold,1.3305089313159628,103.84367307184002
1430000,123.0,Floor 01-05,1,3,17,Strata,FLORA DRIVE,FERRARIA PARK CONDOMINIUM,OCR,2022-07-01,61,Freehold,Freehold,1.3583423411285633,103.9644000165503
4150000,202.0,Floor 01-05,1,3,11,Strata,SHELFORD ROAD,THE SHELFORD,CCR,2022-07-01,61,Freehold,Freehold,1.3255880586586544,103.81164692752827
1500000,132.0,Floor 01-05,1,3,28,Strata,TAMARIND ROAD,SERENITY PARK,OCR,2022-07-01,61,Freehold,Freehold,1.389222750721217,103.85919463732276
1950000,136.0,Floor 01-05,1,3,21,Strata,PANDAN VALLEY,PANDAN VALLEY,RCR,2022-07-01,61,Freehold,Freehold,1.3186436360411529,103.77805113768851
2590000,163.0,Floor 01-05,1,3,16,Strata,BEDOK ROAD,COUNTRY PARK CONDOMINIUM,OCR,2022-07-01,61,Freehold,Freehold,1.3215119258721364,103.95443640619115
1420000,97.0,Floor 01-05,1,3,21,Strata,ENG KONG CRESCENT,ENG KONG GREEN,RCR,2022-07-01,61,Freehold,Freehold,1.3357839288558817,103.76985853406036
2000000,124.0,Floor 01-05,1,3,5,Strata,PASIR PANJANG ROAD,PASIR VIEW PARK,RCR,2022-07-01,61,Freehold,Freehold,1.2788096497308752,103.7875539324253
4828000,349.0,Floor 16-20,1,3,11,Strata,THOMSON ROAD,THOMSON 800,CCR,2022-07-01,61,Freehold,Freehold,1.3411028334225765,103.83874107594586
1920000,91.0,Floor 06-10,1,3,10,Strata,FARRER ROAD,THE LEVELZ,CCR,2022-07-01,61,Freehold,Freehold,1.3135323352883315,103.80499673505098
2280000,147.0,Floor 01-05,1,3,16,Strata,BEDOK ROAD,COUNTRY PARK CONDOMINIUM,OCR,2022-07-01,61,Freehold,Freehold,1.3215119258721364,103.95443640619115
1681000,50.0,Floor 11-15,1,1,9,Strata,RIVER VALLEY CLOSE,THE AVENIR,CCR,2022-07-01,61,Freehold,Freehold,1.2942408571855462,103.83676730367198
3470000,106.0,Floor 11-15,1,1,9,Strata,RIVER VALLEY CLOSE,THE AVENIR,CCR,2022-07-01,61,Freehold,Freehold,1.2942408571855462,103.83676730367198
3452000,106.0,Floor 11-15,1,1,9,Strata,RIVER VALLEY CLOSE,THE AVENIR,CCR,2022-07-01,61,Freehold,Freehold,1.2942408571855462,103.83676730367198
2480000,137.0,Floor 06-10,1,3,21,Strata,HUME AVENUE,SUMMERHILL,OCR,2022-07-01,61,Freehold,Freehold,1.3600568177958425,103.76581067028071
938000,55.0,Floor 01-05,1,3,19,Strata,SIMON LANE,BLISS@KOVAN,OCR,2022-07-01,61,Freehold,Freehold,1.3628862084977889,103.88380647368808
4752000,143.0,Floor 11-15,1,3,10,Strata,ANDERSON ROAD,NOUVEL 18,CCR,2022-07-01,61,Freehold,Freehold,1.3108394535979777,103.82832536749517
7976000,230.0,Floor 06-10,1,3,10,Strata,ANDERSON ROAD,NOUVEL 18,CCR,2022-07-01,61,Freehold,Freehold,1.3108394535979777,103.82832536749517
2060000,99.0,Floor 11-15,1,3,15,Strata,MEYER ROAD,THE SEAFRONT ON MEYER,RCR,2022-07-01,61,Freehold,Freehold,1.2973213075765722,103.88801119388084
3380000,149.0,Floor 11-15,1,3,15,Strata,MEYER ROAD,THE SEAFRONT ON MEYER,RCR,2022-07-01,61,Freehold,Freehold,1.2973213075765722,103.88801119388084
4340000,171.0,Floor 06-10,1,3,10,Strata,BALMORAL PARK,BALMORAL HILLS,CCR,2022-07-01,61,Freehold,Freehold,1.3163239569650163,103.82815232579058
1361000,60.0,Floor 11-15,1,1,14,Strata,JALAN EUNOS,URBAN TREASURES,OCR,2022-07-01,61,Freehold,Freehold,1.329367202028861,103.90579132382312
2280000,111.0,Floor 16-20,1,3,8,Strata,KITCHENER LINK,CITY SQUARE RESIDENCES,RCR,2022-07-01,61,Freehold,Freehold,1.3111053584462398,103.85747986080037
7590000,450.0,Floor 11-15,1,3,10,Strata,FARRER ROAD,WATERFALL GARDENS,CCR,2022-07-01,61,Freehold,Freehold,1.3116549264436952,103.80487571992043
3399999,145.0,Floor 16-20,1,3,15,Strata,AMBER GARDENS,THE ESTA,RCR,2022-07-01,61,Freehold,Freehold,1.3024351391840017,103.90000269119265
8355000,301.0,Floor 01-05,1,1,15,Strata,MEYER ROAD,MEYERHOUSE,RCR,2022-07-01,61,Freehold,Freehold,1.2982443018859686,103.8934318603559
3080000,141.0,Floor 21-25,1,3,8,Strata,KITCHENER LINK,CITY SQUARE RESIDENCES,RCR,2022-07-01,61,Freehold,Freehold,1.3111053584462398,103.85747986080037
1458888,120.0,Floor 01-05,1,3,14,Strata,KAMPONG EUNOS,EUNOS PARK,OCR,2022-07-01,61,Freehold,Freehold,1.318463906528491,103.90607679570387
2700000,151.0,Floor 16-20,1,3,12,Strata,JALAN RAJA UDANG,THE ARTE,RCR,2022-07-01,61,Freehold,Freehold,1.328531965103101,103.84242186485942
22289400,357.0,Floor 06-10,1,3,10,Strata,ARDMORE PARK,LE NOUVEL ARDMORE,CCR,2022-07-01,61,Freehold,Freehold,1.310423987129363,103.8279134032356
1688000,98.0,Floor 11-15,1,3,12,Strata,JALAN RAJA UDANG,THE ARTE,RCR,2022-07-01,61,Freehold,Freehold,1.328531965103101,103.84242186485942
